id,non_ego_model,ego_model,cloudiness,precipitation,fog_density,front,back,across,Max_dist_from_centre,Collisions,Min_dist_from_non_ego,Dist_to_dest
27,19,4,90,80,93,5,1,0,2.843888521194458,0,0.0017139994306489825,0.32139103069916874
27,19,4,90,80,93,5,1,0,2.8441715240478516,0,0.0009443610906600952,0.32972076439684894
27,19,4,90,80,93,5,1,0,2.844454050064087,0,0.0017139994306489825,0.3185764586913179
27,19,4,90,80,93,5,1,0,2.844409704208374,0,0.0017139994306489825,0.3218422261487612
27,19,4,90,80,93,5,1,0,2.8445072174072266,0,0.0017139994306489825,0.3322620056531052
28,24,20,97,0,88,1,3,2,2.8464856147766113,22,0.05638584867119789,0.3218227976233907
28,24,20,97,0,88,1,3,2,2.8442184925079346,17,0.05638584867119789,0.322356835516187
28,24,20,97,0,88,1,3,2,2.845057487487793,22,0.05493226274847984,0.31542526529148424
28,24,20,97,0,88,1,3,2,2.846033811569214,23,0.05543586611747742,0.3278898231245986
28,24,20,97,0,88,1,3,2,2.844871997833252,18,0.05638584867119789,0.3197734087181683
28,24,20,97,0,88,1,3,2,2.8445913791656494,16,0.05638584867119789,0.3247687587323825
28,24,20,97,0,88,1,3,2,2.84551739692688,21,0.05617770552635193,0.3180698623578329
28,24,20,97,0,88,1,3,2,2.845672130584717,14,0.05638584867119789,0.3215336380478268
28,24,20,97,0,88,1,3,2,2.8454525470733643,0,0.05638584867119789,0.3309269848875817
28,24,20,97,0,88,1,3,2,2.8455727100372314,14,0.05638584867119789,0.31866218582674044
29,11,15,41,45,46,5,4,0,2.843247175216675,0,4.005874870927073e-05,0.3164846376894425
29,11,15,41,45,46,5,4,0,2.8435399532318115,0,0.00039144782931543887,0.3329116777895402
29,11,15,41,45,46,5,4,0,2.843341588973999,0,0.0007610456668771803,0.3317130265339454
29,11,15,41,45,46,5,4,0,2.8433854579925537,0,2.4223436412285082e-05,0.32003892367973447
29,11,15,41,45,46,5,4,0,2.8431928157806396,0,0.00034898443846032023,0.32965853394248984
29,11,15,41,45,46,5,4,0,2.8431193828582764,0,1.780279490048997e-05,0.3220832088987238
29,11,15,41,45,46,5,4,0,2.8429768085479736,51,-1.8146551155950874e-05,0.31940054375728383
29,11,15,41,45,46,5,4,0,2.8429689407348633,0,0.00029848123085685074,0.3428566418857831
29,11,15,41,45,46,5,4,0,2.843000888824463,0,0.000680303608532995,0.3286851845458227
29,11,15,41,45,46,5,4,0,2.8433122634887695,0,0.0007495656609535217,0.3346275272389109
30,9,1,36,87,19,3,0,1,2.843951940536499,0,0.0022107395343482494,0.3278284063013781
30,9,1,36,87,19,3,0,1,2.844360113143921,0,0.007981445640325546,0.3311576369876329
30,9,1,36,87,19,3,0,1,2.8444907665252686,0,0.14754274487495422,0.33222011597721135
30,9,1,36,87,19,3,0,1,2.844449043273926,0,0.053911298513412476,0.33135833266848985
30,9,1,36,87,19,3,0,1,2.8446156978607178,0,0.016905998811125755,0.31643458704667354
30,9,1,36,87,19,3,0,1,2.8441379070281982,0,0.005028740502893925,0.32234026702754626
30,9,1,36,87,19,3,0,1,2.84386944770813,0,0.023789461702108383,0.3164819748966253
30,9,1,36,87,19,3,0,1,2.843838930130005,0,0.016181932762265205,0.32120221896403334
30,9,1,36,87,19,3,0,1,2.8443357944488525,0,0.1659369021654129,0.3271011679963957
30,9,1,36,87,19,3,0,1,2.8436026573181152,0,0.03177101910114288,0.3256315036051769
31,10,15,7,49,54,3,3,4,2.842796564102173,0,0.0002139338612323627,0.3292709003436652
31,10,15,7,49,54,3,3,4,2.842540740966797,5,1.6308944395859726e-05,0.3235188487150553
31,10,15,7,49,54,3,3,4,2.8426079750061035,0,0.00042924858280457556,0.3164989871840689
31,10,15,7,49,54,3,3,4,2.8430914878845215,2,0.0006151280249468982,0.3214263373594866
31,10,15,7,49,54,3,3,4,2.8428547382354736,0,0.0007500957581214607,0.3326108068566781
31,10,15,7,49,54,3,3,4,2.8427395820617676,0,1.9328763301018625e-05,0.3205224424754698
31,10,15,7,49,54,3,3,4,2.8428525924682617,52,-7.898005605966318e-06,0.324964178138583
